onset	duration	trial_type	response_time	rating	wav_file
12.976973056793213	10.05716872215271	AUTitem	None	None	22_Autoreifen_idea01.wav
35.373132944107056	11.681647777557373	AUTitem	None	None	22_Badewanne_idea02.wav
58.79489493370056	9.229619026184082	AUTitem	None	None	22_Bananenschale_idea03.wav
